Municipalidad;Grupo Vehiculo;Placa;Digito;Codigo SII;Ano Vehiculo;Tasacion;Tipo de Pago;Valor_Neto;Valor_IPC;Valor_Multa;Valor Pagado;Forma Pago;Fecha_Pago;Ano Permiso;Tipo Vehiculo;Marca;Modelo;Color;Transmision;Tipo Combustible;Cilindrada;Equipamiento;Numero Puertas
Calbuco;Vehiculo Liviano;LWSD-71;5;SD243020520;2020;7265270;Presencial;59045;877;3342;63264;2da. Cuota;04-12-2023;2023;AUTOMOVIL;VOLKSWAGEN;VOYAGE;BLANCO CANDY;Mec;Benc;1600;NULL;5
Calbuco;Vehiculo Liviano;TN-7751;0;HB166001000;2000;1423642;Presencial;36071;896;4290;41257;Total;04-12-2023;2023;AUTOMOVIL;MITSUBISHI;COLT 1.6 GLXI ABS AB TC;ROJO;Mec;Benc;1600;Full;2
Calbuco;Vehiculo Liviano;SVV-052;4;MT173015821;2021;1309505;Presencial;36071;896;4290;41257;Total;05-12-2023;2023;MOTO;MOTORRAD;MT25;ROJO;Mec;Benc;250;NULL;0
Calbuco;Carga;DRKP-96;9;NULL;2012;3;Presencial;201309;2284;8669;212262;Total;05-12-2023;2023;CAMION;FREIGHTLIHER;M2 106;BLANCO;NULL;NULL;NULL;NULL;0
Calbuco;Vehiculo Liviano;BRCD-37;2;SD050019108;2008;2091736;Presencial;36071;896;4290;41257;Total;05-12-2023;2023;AUTOMOVIL;CHEVROLET;AVEO;PLATEADO PLATA;Mec;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;HSFC-96;5;CT079017416;2016;10511570;Presencial;111367;1655;6304;119326;2da. Cuota;05-12-2023;2023;CAMIONETA;FORD;RANGER;ROJO;Mec;Dies;3200;Equi;4
Calbuco;Vehiculo Liviano;CKPL-11;7;SU091000610;2010;3873670;Presencial;47198;1172;5614;53984;Total;05-12-2023;2023;STATION WAGON;GREAT WALL;HOVER 4X4 LE T.CUERO;GRIS;Mec;Benc;2400;Full;4
Calbuco;Vehiculo Liviano;CKPL-11;7;SU091000610;2010;3903860;Presencial;69032;7084;16536;92652;Total;05-12-2023;2022;STATION WAGON;GREAT WALL;HOVER 4X4 LE T.CUERO;GRIS;Mec;Benc;2400;Full;4
Calbuco;Vehiculo Liviano;VE-4213;6;CT235007302;2002;1794336;Presencial;36071;896;4290;41257;Total;05-12-2023;2023;CAMIONETA;TOYOTA;HILUX;BLANCO;Mec;Dies;3000;Norm;2
Calbuco;Vehiculo Liviano;VE-4213;6;CT235007302;2002;1812461;Presencial;41379;4246;9912;55537;Total;05-12-2023;2022;CAMIONETA;TOYOTA;HILUX;BLANCO;Mec;Dies;3000;Norm;2
Calbuco;Vehiculo Liviano;VE-4213;6;CT235007302;2002;1868516;Presencial;47442;6245;15708;69395;Total;05-12-2023;2021;CAMIONETA;TOYOTA;HILUX;BLANCO;Mec;Dies;3000;Norm;2
Calbuco;Vehiculo Liviano;ZW-6287;0;SD050021507;2007;1858733;Presencial;36071;896;4290;41257;Total;05-12-2023;2023;AUTOMOVIL;CHEVROLET;CORSA EXTRA NB 1.6 MT;BEIGE HAZEL;Mec;Benc;1600;Norm;4
Calbuco;Vehiculo Liviano;PDXR-42;0;HB243025620;2020;7324585;Presencial;59692;887;3379;63958;2da. Cuota;06-12-2023;2023;AUTOMOVIL;VOLKSWAGEN;GOL;BLANCO CANDY;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;FBHL-10;7;CT176026212;2012;5998963;Presencial;96842;2405;11519;110766;Total;06-12-2023;2023;CAMIONETA;NISSAN;NAVARA;ROJO INTENSO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;YVV-236;3;NULL;2019;0,5;Presencial;36071;896;4290;41257;Total;06-12-2023;2023;CARRO ARRASTRE A;S/M;HECHIZO;ROJO;NULL;NULL;NULL;NULL;0
Calbuco;Vehiculo Liviano;DLS-071;8;MT106032816;2016;1994033;Presencial;36071;896;4290;41257;Total;06-12-2023;2023;MOTO;HONDA;CRF;ROJO;Mec;Benc;250;NULL;0
Calbuco;Vehiculo Liviano;DLS-071;8;MT106032816;2016;2033788;Presencial;41379;4246;9912;55537;Total;06-12-2023;2022;MOTO;HONDA;CRF;ROJO;Mec;Benc;250;NULL;0
Calbuco;Vehiculo Liviano;RBRL-54;K;VN047000121;2021;8921146;Presencial;85341;1268;4831;91440;2da. Cuota;06-12-2023;2023;STATION WAGON;CHANGAN;CX70;GRIS;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;DBLX-24;7;CT094000111;2011;1179668;Presencial;36071;896;4290;41257;Total;06-12-2023;2023;CAMIONETA;HAFEI;RUIYI;BLANCO;Mec;Benc;1000;Norm;2
Calbuco;Vehiculo Liviano;ZS-1626;6;CT176020206;2006;2874315;Presencial;36071;896;4290;41257;Total;06-12-2023;2023;CAMIONETA;NISSAN;TERRANO;AZUL;Mec;Dies;3000;Equi;4
Calbuco;Vehiculo Liviano;ZS-1626;6;CT176020206;2006;2903348;Presencial;44134;4529;10572;59235;Total;06-12-2023;2022;CAMIONETA;NISSAN;TERRANO;AZUL;Mec;Dies;3000;Equi;4
Calbuco;Vehiculo Liviano;PSCV-78;3;SU562000321;2021;8916724;Presencial;182566;4533;21715;208814;Total;07-12-2023;2023;STATION WAGON;GAC;GS3;AMARILLO;Mec;Benc;1500;NULL;4
Calbuco;Vehiculo Liviano;FDBS-85;2;CT176030513;2013;5596738;Presencial;87445;2171;10401;100017;Total;07-12-2023;2023;CAMIONETA;NISSAN;TERRANO;BLANCO;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;DCGB-16;0;SD207006411;2011;2191989;Presencial;36071;896;4290;41257;Total;07-12-2023;2023;AUTOMOVIL;SAMSUNG;SM3;PLATEADO PLATA CLARO;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;RU-1813;7;CT235003798;1998;1135309;Presencial;16847;250;954;18051;2da. Cuota;07-12-2023;2023;CAMIONETA;TOYOTA;HILUX C/S STD;ROJO MICA;Mec;Benc;2400;Norm;2
Calbuco;Vehiculo Liviano;CM-0923;0;MT238002115;2015;367288;Presencial;36071;896;4290;41257;Total;07-12-2023;2023;MOTO;UNITED MOTORS;MATRIX;NEGRO;AUT;Benc;150;Norm;0
Calbuco;Vehiculo Liviano;SV-6345;1;SD235008799;1999;1090257;Presencial;36071;896;4290;41257;Total;07-12-2023;2023;AUTOMOVIL;TOYOTA;TERCEL;BLANCO;Mec;Benc;1500;Norm;4
Calbuco;Vehiculo Liviano;HYBH-21;5;CT166006316;2016;13272466;Presencial;156547;2326;8861;167734;2da. Cuota;07-12-2023;2023;CAMIONETA;MITSUBISHI;L200 2.4 DAKAR MT HP;GRIS GRAFITO;Mec;Dies;2400;Full;4
Calbuco;Transporte Publico;KZZY-88;4;NULL;2019;1;Presencial;71021;1198;6749;78968;Total;11-12-2023;2023;BUS;KING LONG;XMQ6130Y;VIOLETA MORADO ROSADO BLANCO;NULL;DIES;NULL;NULL;0
Calbuco;Vehiculo Liviano;RL-4601;1;CT050005497;1997;864997;Presencial;36071;896;4290;41257;Total;11-12-2023;2023;CAMIONETA;CHEVROLET;S10 RC 2.2;ROJO PLATEADO;Mec;Benc;2200;Norm;2
Calbuco;Vehiculo Liviano;DSLF-87;5;SU235005812;2012;5439661;Presencial;83777;2080;9965;95822;Total;11-12-2023;2023;STATION WAGON;TOYOTA;ADVANTAGE;NEGRO;Aut;Benc;2400;Full;4
Calbuco;Vehiculo Liviano;VF-4137;1;CT176008902;2002;2132890;Presencial;36071;896;4290;41257;Total;11-12-2023;2023;CAMIONETA;NISSAN;D22;BLANCO;Mec;Dies;3200;Norm;4
Calbuco;Vehiculo Liviano;YF-4929;5;HB050003905;2005;1252444;Presencial;16847;250;954;18051;2da. Cuota;11-12-2023;2023;AUTOMOVIL;CHEVROLET;CORSA HB ML 1.6L SWING CD;BLANCO;Mec;Benc;1600;Norm;4
Calbuco;Carga;LX-1597;7;NULL;1987;3;Presencial;201309;2284;8669;212262;Total;12-12-2023;2023;CAMION;MERCEDES BENZ;2228;AMARILLO;NULL;NULL;NULL;NULL;0
Calbuco;Vehiculo Liviano;PDWZ-24;1;CT166006920;2020;13102674;Presencial;153768;2284;8704;164756;2da. Cuota;12-12-2023;2023;CAMIONETA;MITSUBISHI;L200;BLANCO;Mec;Dies;2400;Full;4
Calbuco;Carga;HRDP-34;2;NULL;2018;0,5;Presencial;33552;381;1445;35378;Total;12-12-2023;2023;TRACTOR;SONALIKA;DI  26 4WD;AZUL;MEC;DIES;2600;NORM;0
Calbuco;Vehiculo Liviano;FTWL-24;0;SD050028113;2013;4075420;Presencial;51910;1289;6174;59373;Total;13-12-2023;2023;AUTOMOVIL;CHEVROLET;OPTRA;PLATA METALICO;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;VC-5699;5;CT160004902;2002;2166744;Presencial;36071;896;4290;41257;Total;13-12-2023;2023;CAMIONETA;MAZDA;B2900 DX 4X4;BLANCO;Mec;Dies;2900;Norm;4
Calbuco;Vehiculo Liviano;VC-5699;5;CT160004902;2002;2188630;Presencial;41379;4246;9912;55537;Total;13-12-2023;2022;CAMIONETA;MAZDA;B2900 DX 4X4;BLANCO;Mec;Dies;2900;Norm;4
Calbuco;Vehiculo Liviano;CLGD-46;3;HB229011011;2011;1298394;Presencial;16847;250;954;18051;2da. Cuota;13-12-2023;2023;AUTOMOVIL;SUZUKI;ALTO;PLATEADO PLATA;Mec;Benc;800;Norm;4
Calbuco;Vehiculo Liviano;RY-3945;6;SU229004398;1998;1265095;Presencial;41379;4246;9912;55537;Total;13-12-2023;2022;JEEP;SUZUKI;VITARA;BLANCO;Mec;Benc;1600;Norm;2
Calbuco;Vehiculo Liviano;RY-3945;6;SU229004398;1998;1252444;Presencial;36071;896;4290;41257;Total;13-12-2023;2023;JEEP;SUZUKI;VITARA;BLANCO;Mec;Benc;1600;Norm;2
Calbuco;Vehiculo Liviano;BWGV-42;6;VN166003809;2009;2420041;Presencial;36071;896;4290;41257;Total;14-12-2023;2023;FURGON;MITSUBISHI;L300;BLANCO;Mec;Benc;2000;Norm;4
Calbuco;Vehiculo Liviano;PF-5039;3;SD227005696;1996;1063226;Presencial;36071;896;4290;41257;Total;14-12-2023;2023;AUTOMOVIL;SUBARU;LEGACY;PLATEADO CLARO;Aut;Benc;2000;Equi;4
Calbuco;Vehiculo Liviano;ZL-5099;3;HB106002206;2006;1901192;Presencial;36071;896;4290;41257;Total;14-12-2023;2023;AUTOMOVIL;HONDA;FIT;GRIS PLATA;Mec;Benc;1300;Full;4
Calbuco;Vehiculo Liviano;ZL-5099;3;HB106002206;2006;1920396;Presencial;41379;4246;9912;55537;Total;14-12-2023;2022;AUTOMOVIL;HONDA;FIT;GRIS PLATA;Mec;Benc;1300;Full;4
Calbuco;Vehiculo Liviano;UG-5466;2;CO197000901;2001;1261455;Presencial;36071;896;4290;41257;Total;14-12-2023;2023;FURGON;RENAULT;KANGOO EXPRESS RL;ROJO VIVO;Mec;Dies;1900;Norm;4
Calbuco;Carga;RLCL-93;7;NULL;2022;3;Presencial;201309;2284;8669;212262;Total;14-12-2023;2023;CAMION;INTERNATIONAL;MV607 ALL;BLANCO;MEC;DIES;0;NORM;0
Calbuco;Vehiculo Liviano;JSGY-80;6;CT050032917;2017;12546161;Presencial;144661;2149;8188;154998;2da. Cuota;15-12-2023;2023;CAMIONETA;CHEVROLET;D-MAX;ROJO TERRACOTA;Mec;Dies;2500;NULL;4
Calbuco;Vehiculo Liviano;LYZR-48;6;SU079007720;2020;9484671;Presencial;94563;1405;5353;101321;2da. Cuota;15-12-2023;2023;STATION WAGON;FORD;ECOSPORT;NEGRO EBANO;Mec;Benc;1500;NULL;4
Calbuco;Vehiculo Liviano;PJBH-69;3;NULL;2021;19601400;Presencial;282804;4202;16008;303014;2da. Cuota;15-12-2023;2023;CAMIONETA;NISSAN;NP 300 NAVARA DCAB 4X4;PLATEADO PLATA;NULL;NULL;NULL;NULL;0
Calbuco;Vehiculo Liviano;JTVG-64;K;CT176032618;2018;11408772;Presencial;126049;1873;7135;135057;2da. Cuota;15-12-2023;2023;CAMIONETA;NISSAN;NP300;PLATEADO PLATA;Mec;Dies;2300;Full;4
Calbuco;Vehiculo Liviano;LTYK-87;1;HB229015720;2020;9045705;Presencial;87378;1298;4946;93622;2da. Cuota;15-12-2023;2023;AUTOMOVIL;SUZUKI;BALENO;ROJO;Mec;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;CFVR-63;4;CT064004502;2002;2200601;Presencial;36071;896;4290;41257;Total;18-12-2023;2023;CAMIONETA;DODGE;RAM;BEIGE;Aut;Benc;5200;Full;4
Calbuco;Vehiculo Liviano;BFFK-71;4;SD235017408;2008;1970021;Presencial;36071;896;4290;41257;Total;18-12-2023;2023;AUTOMOVIL;TOYOTA;YARIS;BLANCO;Mec;Benc;1500;Norm;4
Calbuco;Vehiculo Liviano;TB-9845;2;SD132002899;1999;864860;Presencial;36071;896;4290;41257;Total;18-12-2023;2023;AUTOMOVIL;KIA MOTORS;AVELLA;GRIS PLATA;Mec;Benc;1300;Equi;4
Calbuco;Vehiculo Liviano;FDXJ-70;2;SD235021514;2014;4378620;Presencial;58993;1465;7017;67475;Total;18-12-2023;2023;AUTOMOVIL;TOYOTA;YARIS;BLANCO;Mec;Benc;1500;Equi;4
Calbuco;Vehiculo Liviano;GZYK-89;6;CO077002615;2015;5140620;Presencial;76792;1907;9134;87833;Total;18-12-2023;2023;FURGON;FIAT;DOBLO MAXI CARGO;BLANCO BANCHISA;Mec;Dies;1200;Equi;4
Calbuco;Vehiculo Liviano;GZYK-89;6;CO077002615;2015;5170810;Presencial;50726;3481;9818;64025;2da. Cuota;18-12-2023;2022;FURGON;FIAT;DOBLO MAXI CARGO;BLANCO BANCHISA;Mec;Dies;1200;Equi;4
Calbuco;Vehiculo Liviano;WKJ-099;6;NULL;2023;0;Presencial;18803;278;0;19081;Total;19-12-2023;2023;MOTOCICLETA;BAJAJ;PULSAR 125;BLANCO;NULL;NULL;NULL;NULL;0
Calbuco;Carga;BFDY-46;8;NULL;2008;0,5;Presencial;33552;381;1445;35378;Total;19-12-2023;2023;RETROEXCAVADORA;VOLVO;BL 70;AMARILLO;NULL;NULL;NULL;NULL;0
Calbuco;Carga;JBWX-93;8;NULL;2014;0,5;Presencial;33552;381;1445;35378;Total;19-12-2023;2023;TRACTOCAMION;YTO;X804 4X4;ROJO;NULL;NULL;NULL;NULL;0
Calbuco;Vehiculo Liviano;XJP-016;4;NULL;2024;0;Presencial;2646;0;0;2646;Total;19-12-2023;2023;MOTO;BAJAJ;PULSAR NS 160;GRIS;MEC;BENC;160;EQUI;0
Calbuco;Vehiculo Liviano;YW-7080;0;SD050019107;2007;2414990;Presencial;36071;896;4290;41257;Total;19-12-2023;2023;AUTOMOVIL;CHEVROLET;AVEO;ROJO;Mec;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;KE-0135;2;MT229007293;1993;179883;Presencial;36071;896;4290;41257;Total;19-12-2023;2023;MOTO;SUZUKI;RMX;ROJO BERMELLON;Mec;Benc;250;NULL;0
Calbuco;Vehiculo Liviano;KHDT-13;0;SD050030518;2018;4868520;Presencial;32897;489;1862;35248;2da. Cuota;19-12-2023;2023;AUTOMOVIL;CHEVROLET;SAIL;ROJO BURDEO;Mec;Benc;1500;Equi;4
Calbuco;Vehiculo Liviano;DVGX-42;1;CT079011612;2012;4549470;Presencial;62983;1564;7491;72038;Total;20-12-2023;2023;CAMIONETA;FORD;RANGER HERITAGE II XLT 4X2;NEGRO;Mec;Benc;2300;Full;4
Calbuco;Vehiculo Liviano;DVGX-42;1;CT079011612;2012;4579660;Presencial;42249;2899;8177;53325;2da. Cuota;20-12-2023;2022;CAMIONETA;FORD;RANGER HERITAGE II XLT 4X2;NEGRO;Mec;Benc;2300;Full;4
Calbuco;Carga;DPZL-19;9;NULL;2012;1;Presencial;67103;761;2890;70754;Total;20-12-2023;2023;CAMION;CHEVROLET;NKR 513;BLANCO;NULL;NULL;NULL;NULL;0
Calbuco;Carga;DPZL-19;9;NULL;2012;1;Presencial;78698;4648;14455;97801;Total;20-12-2023;2022;CAMION;CHEVROLET;NKR 513;BLANCO;NULL;NULL;NULL;NULL;0
Calbuco;Carga;DPZL-19;9;NULL;2012;1;Presencial;90141;11526;25984;127651;Total;20-12-2023;2021;CAMION;CHEVROLET;NKR 513;BLANCO;NULL;NULL;NULL;NULL;0
Calbuco;Vehiculo Liviano;BVGK-82;K;HB111006009;2009;2624617;Presencial;36071;896;4290;41257;Total;20-12-2023;2023;AUTOMOVIL;HYUNDAI;ACCENT;BEIGE;Mec;Benc;1400;Equi;2
Calbuco;Vehiculo Liviano;FVYH-44;1;CT132005113;2013;6906457;Presencial;118039;2931;14040;135010;Total;20-12-2023;2023;CAMIONETA;KIA MOTORS;FRONTIER;BLANCO INVIERNO;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;FVYH-44;1;CT132005113;2013;6889018;Presencial;165201;16953;39573;221727;Total;20-12-2023;2022;CAMIONETA;KIA MOTORS;FRONTIER;BLANCO INVIERNO;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;WZ-8298;2;SD050021507;2007;1858733;Presencial;36071;896;4290;41257;Total;20-12-2023;2023;AUTOMOVIL;CHEVROLET;CORSA;BLANCO MAHLER;Mec;Benc;1600;Norm;4
Calbuco;Vehiculo Liviano;PLXF-68;4;SD049001121;2021;8574380;Presencial;170570;4235;20288;195093;Total;20-12-2023;2023;AUTOMOVIL;CHERY;ARRIZO5;ROJO METALIZADO;Mec;Benc;1500;NULL;4
Calbuco;Vehiculo Liviano;GPYX-93;7;SD184024317;2017;6126606;Presencial;99823;2479;11873;114175;Total;20-12-2023;2023;AUTOMOVIL;PEUGEOT;301;NEGRO GRIS;Mec;Dies;1600;Full;4
Calbuco;Vehiculo Liviano;BTWX-33;6;CT050026209;2009;1985470;Presencial;36071;896;4290;41257;Total;21-12-2023;2023;CAMIONETA;CHEVROLET;MONTANA;ROJO LIRA;Mec;Benc;1800;Norm;2
Calbuco;Vehiculo Liviano;BTWX-33;6;CT050026209;2009;2352955;Presencial;41379;4246;9912;55537;Total;21-12-2023;2022;CAMIONETA;CHEVROLET;MONTANA;ROJO LIRA;Mec;Benc;1800;Norm;2
Calbuco;Vehiculo Liviano;ZN-8773;9;SD227009206;2006;2919365;Presencial;36071;896;4290;41257;Total;21-12-2023;2023;AUTOMOVIL;SUBARU;LEGACY;BLANCO PERLA;Mec;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;ZN-8773;9;SD227009206;2006;2948854;Presencial;44827;4600;10738;60165;Total;21-12-2023;2022;AUTOMOVIL;SUBARU;LEGACY;BLANCO PERLA;Mec;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;SLSF-10;1;SD050031319;2019;7794513;Presencial;122651;0;0;122651;Total;21-12-2023;2023;AUTOMOVIL;CHEVROLET;PRISMA;BLANCO;Aut;Benc;1400;Full;4
Calbuco;Vehiculo Liviano;SE-2316;9;SU227007698;1998;1076931;Presencial;36071;896;4290;41257;Total;22-12-2023;2023;AUTOMOVIL;SUBARU;IMPREZA;VERDE;Aut;Benc;1600;Equi;4
Calbuco;Transporte Publico;TCBF-48;K;NULL;2024;1;Presencial;64272;1198;0;65470;Total;22-12-2023;2023;TAXI COLECTIVO;NISSAN;VERSA SENSE MT;NEGRO;MEC;BENC;1600;FULL;5
Calbuco;Vehiculo Liviano;PX-4160;3;CT235003797;1997;1160000;Presencial;28866;596;3433;32895;Total;26-12-2023;2020;CAMIONETA;TOYOTA;HILUX C/S STD;VERDE MICA;Mec;Benc;2400;Norm;2
Calbuco;Vehiculo Liviano;PX-4160;3;CT235003797;1997;1260000;Presencial;35085;1620;9287;45992;Total;26-12-2023;2019;CAMIONETA;TOYOTA;HILUX C/S STD;VERDE MICA;Mec;Benc;2400;Norm;2
Calbuco;Vehiculo Liviano;NF-2631;2;CT235003495;1995;1030000;Presencial;32311;6253;1217;39781;Total;26-12-2023;2020;CAMIONETA;TOYOTA;HILUX C/S STD CHAS. LARGO;VERDE MICA;Mec;Benc;2400;Norm;2
Calbuco;Vehiculo Liviano;TX-4938;4;SU111001800;2000;1928223;Presencial;36071;896;4290;41257;Total;26-12-2023;2023;JEEP;HYUNDAI;GALLOPER;BLANCO;Mec;Benc;3000;Full;2
Calbuco;Vehiculo Liviano;GGLT-11;1;CT166006014;2014;7813733;Presencial;67219;999;3805;72023;2da. Cuota;26-12-2023;2023;CAMIONETA;MITSUBISHI;L200;ROJO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;VP-4794;9;CO050000103;2003;1319703;Presencial;39981;3893;8867;52741;Total;26-12-2023;2022;FURGON;CHEVROLET;COMBO 1.7 DIESEL 60HP;BLANCO;Mec;Dies;1700;Norm;2
Calbuco;Vehiculo Liviano;VP-4794;9;CO050000103;2003;1360519;Presencial;45967;5888;14590;66445;Total;26-12-2023;2021;FURGON;CHEVROLET;COMBO 1.7 DIESEL 60HP;BLANCO;Mec;Dies;1700;Norm;2
Calbuco;Vehiculo Liviano;LB-4881;0;SU227002694;1994;786565;Presencial;39981;3893;8867;52741;Total;26-12-2023;2022;STATION WAGON;SUBARU;IMPREZA 1.6 LX;BLANCO;Mec;Benc;1600;Norm;4
Calbuco;Vehiculo Liviano;LB-4881;0;SU227002694;1994;810892;Presencial;45967;5888;14590;66445;Total;26-12-2023;2021;STATION WAGON;SUBARU;IMPREZA 1.6 LX;BLANCO;Mec;Benc;1600;Norm;4
Calbuco;Vehiculo Liviano;LB-4881;0;SU227002694;1994;864224;Presencial;50072;6458;18777;75307;Total;26-12-2023;2020;STATION WAGON;SUBARU;IMPREZA 1.6 LX;BLANCO;Mec;Benc;1600;Norm;4
Calbuco;Vehiculo Liviano;BDVZ-15;0;HB111005408;2008;2305738;Presencial;36071;896;4290;41257;Total;26-12-2023;2023;AUTOMOVIL;HYUNDAI;ACCENT MC 1.6 GLS PS;PLATEADO PLATA;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;BDVZ-15;0;HB111005408;2008;2763942;Presencial;42016;4312;10065;56393;Total;26-12-2023;2022;AUTOMOVIL;HYUNDAI;ACCENT MC 1.6 GLS PS;PLATEADO PLATA;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;BDVZ-15;0;HB111005408;2008;2383254;Presencial;47442;6245;15708;69395;Total;26-12-2023;2021;AUTOMOVIL;HYUNDAI;ACCENT MC 1.6 GLS PS;PLATEADO PLATA;Mec;Benc;1600;Equi;4
Calbuco;Vehiculo Liviano;PF-1286;6;CT176003396;1996;946546;Presencial;38876;7899;3756;50531;Total;26-12-2023;2022;CAMIONETA;NISSAN;D/C SIN VERSION;BLANCO;Mec;Benc;2400;Norm;4
Calbuco;Vehiculo Liviano;LYYZ-42;6;SU229031520;2020;10194446;Presencial;106176;1577;6010;113763;2da. Cuota;26-12-2023;2023;STATION WAGON;SUZUKI;S-CROSS;BLANCO PERLA;Mec;Benc;1600;NULL;4
Calbuco;Vehiculo Liviano;PPSH-57;9;SD111034321;2021;8970095;Presencial;86141;1280;4876;92297;2da. Cuota;27-12-2023;2023;AUTOMOVIL;HYUNDAI;VERNA;AZUL;Mec;Benc;1400;NULL;4
Calbuco;Vehiculo Liviano;DBKX-30;6;CT077001711;2011;2402736;Presencial;36071;896;4290;41257;Total;27-12-2023;2023;CAMIONETA;FIAT;STRADA 1.4 C/EXT MT WORKING;BLANCO BANCHISA;Mec;Benc;1400;Norm;2
Calbuco;Vehiculo Liviano;HDGY-24;1;SD050029415;2015;3020980;Internet;16848;250;955;18053;2da. Cuota;28-12-2023;2023;AUTOMOVIL;CHEVROLET;SAIL E5 NB 1.4;PLATEADO PLATA;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;LWRZ-83;1;SU225013520;2020;16873012;Internet;219030;2280;9432;230742;2da. Cuota;28-12-2023;2023;STATION WAGON;SSANGYONG;REXTON;AZUL;Mec;Dies;2200;NULL;5
Calbuco;Vehiculo Liviano;VA-6373;0;CT160005703;2003;2274283;Internet;16528;173;712;17413;2da. Cuota;28-12-2023;2023;CAMIONETA;MAZDA;B2900 DC DX 4X4;VERDE;Mec;Dies;2900;Equi;4
Calbuco;Vehiculo Liviano;FYTS-99;1;CT235013714;2014;8709137;Internet;80316;836;3459;84611;2da. Cuota;28-12-2023;2023;CAMIONETA;TOYOTA;HILUX F#5;ROJO SUPER;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;DDFZ-20;9;HB032001211;2011;5412113;Internet;38091;398;1640;40129;2da. Cuota;28-12-2023;2023;AUTOMOVIL;BMW;116;GRIS PLATA METALICO;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;FCFD-11;0;CT235013412;2012;8558136;Internet;77891;811;3354;82056;2da. Cuota;28-12-2023;2023;CAMIONETA;TOYOTA;HILUX DIESEL 4X4 FULL;ROJO SUPER;Mec;Dies;3000;Full;4
Calbuco;Vehiculo Liviano;WV-2946;5;SU064000207;2007;3195225;Internet;17098;178;736;18012;2da. Cuota;28-12-2023;2023;AUTOMOVIL;DODGE;CALIBER;NEGRO;Aut;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;HRJD-40;8;HB181007416;2016;6270802;Internet;47280;493;2036;49809;2da. Cuota;28-12-2023;2023;AUTOMOVIL;OPEL;CORSA;PLATEADO;Mec;Benc;1400;NULL;4
Calbuco;Vehiculo Liviano;KWSS-71;1;SD091001119;2019;6034720;Internet;44754;467;1927;47148;2da. Cuota;28-12-2023;2023;AUTOMOVIL;GREAT WALL;VOLEEX-C30;BLANCO TITANIO;Mec;Benc;1500;Full;4
Calbuco;Vehiculo Liviano;FDCY-24;8;SD132014913;2013;5511736;Internet;39157;408;1686;41251;2da. Cuota;28-12-2023;2023;AUTOMOVIL;KIA MOTORS;CERATO SX AT AC DAB ABS (NVO);PLATEADO PLATA BRILLANTE;Aut;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;KKJW-75;4;CO184019318;2018;15381453;Internet;187429;1951;8071;197451;2da. Cuota;28-12-2023;2023;FURGON;PEUGEOT;BOXER;BLANCO BANQUISE;Mec;Dies;2000;NULL;3
Calbuco;Vehiculo Liviano;KYYT-43;9;SU164001019;2019;6760633;Internet;52523;547;2263;55333;2da. Cuota;28-12-2023;2023;STATION WAGON;MG;ZS;AZUL;Mec;Benc;1500;NULL;5
Calbuco;Vehiculo Liviano;DXVD-80;8;SD050027213;2013;3836370;Internet;21226;221;914;22361;2da. Cuota;28-12-2023;2023;AUTOMOVIL;CHEVROLET;SONIC LT NB 1.6 MT;PLATA METALICO;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;YL-7542;6;SD050019605;2005;1856140;Internet;36070;895;4290;41255;Total;28-12-2023;2023;AUTOMOVIL;CHEVROLET;OPTRA LS NB 1.6 16V MT AC;VERDE;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;CYWB-37;2;HB229010211;2011;2681060;Internet;35420;740;3795;39955;Total;28-12-2023;2023;AUTOMOVIL;SUZUKI;CELERIO 1.0 GA;GRIS;Mec;Benc;1000;Norm;4
Calbuco;Vehiculo Liviano;WV-6408;2;SD079011607;2007;2803742;Internet;35420;741;3795;39956;Total;28-12-2023;2023;AUTOMOVIL;FORD;FIESTA SEDAN TREND AA 1.6L;ROJO;Mec;Benc;1600;Full;4
Calbuco;Carga;DDGZ-90;5;NULL;2011;1;Internet;66970;760;2884;70614;Total;28-12-2023;2023;CAMION;DONGFENG;DF 2.5T L BARANDA  C/S;BLANCO;MEC;DIES;2700;NORM;2
